Date,T(C),Td(C),Tmax(C),Tmin(C),ddd,ffkmh,P seahPa,PTnd,Prec(mm),Nt,Nh,HKm,Viskm,WW,W1,W2
10/3/2016 21:00,27,24.1,-----,-----,SW,14.4,1007,-0.7,0.0/3h,5,3,0.6,10,,,
10/4/2016 0:00,28.1,25.6,-----,26,SSE,3.7,1008.6,1.6,Tr/24h,6,3,0.6,12,,,
10/4/2016 3:00,27.3,25.9,-----,-----,SW,7.2,1008.6,0,11.0/3h,8,4,0.6,12,,,
10/4/2016 6:00,29.8,26.4,-----,-----,SW,10.8,1005.3,-3.3,11.0/6h,7,4,0.6,12,,,
10/4/2016 9:00,27.5,24.4,-----,-----,SSE,7.2,1006,0.7,0.4/3h,8,4,0.6,10,,,
10/4/2016 12:00,27.2,25,32,-----,E,7.2,1006.8,0.8,0.4/6h,6,3,0.6,12,,,
10/4/2016 15:00,24.6,23.7,-----,-----,N,10.8,1008.3,1.5,4.0/3h,8,4,0.6,8,,,
10/4/2016 18:00,25,23.8,-----,-----,SW,3.6,1005.8,-2.5,9.0/6h,7,3,0.6,10,,,
10/4/2016 21:00,25,23,-----,-----,CAL,0,1005.7,-0.1,0.0/3h,6,3,0.6,10,,,
10/5/2016 0:00,26,23.8,-----,23.9,NNE,3.6,1007.3,1.6,20.5/24h,7,4,0.6,12,,,
10/5/2016 3:00,28.8,25.1,-----,-----,SW,7.2,1007.2,0.1,0.0/3h,7,4,0.6,12,,,
10/5/2016 6:00,29.6,26.2,-----,-----,NW,7.2,1004.4,-2.8,0.0/6h,7,4,0.6,12,,,
10/5/2016 9:00,26.8,24.8,-----,-----,SSW,7.2,1004.7,-0.3,4.0/3h,7,4,0.6,10,,,
10/5/2016 12:00,27.5,25,31,-----,S,3.6,1006.2,1.5,4.0/6h,6,2,0.6,10,,,
10/5/2016 15:00,27.2,24.3,-----,-----,CAL,0,1006.9,0.7,0.0/3h,2,2,0.6,12,,,
10/5/2016 18:00,26.7,24.7,-----,-----,S,3.6,1005.3,-1.6,0.0/6h,5,2,0.6,10,,,
10/5/2016 21:00,26.3,24.6,-----,-----,CAL,0,1006,-0.7,0.0/3h,5,2,0.6,10,,,
10/6/2016 0:00,27.7,24.4,-----,25.2,ESE,7.2,1006.6,0.6,3.6/24h,7,3,0.6,12,,,
10/6/2016 3:00,29.4,25.1,-----,-----,SW,10.8,1007.3,0.7,0.0/3h,7,3,0.6,12,,,
10/6/2016 6:00,30.2,24.1,-----,-----,WSW,14.4,1005.4,-1.9,0.0/6h,7,3,0.6,12,,,
10/6/2016 9:00,26.2,23.2,-----,-----,SSW,21.6,1006.6,1.2,2.0/3h,8,4,0.6,8,,,
10/6/2016 12:00,26.3,24.3,32,-----,S,10.8,1007.7,1.1,9.0/6h,8,4,0.6,10,,,
10/6/2016 15:00,26.1,24.1,-----,-----,SE,14.4,1008,0.3,0.3/3h,8,4,0.6,10,,,
10/6/2016 18:00,25.9,24,-----,-----,SE,10.8,1006.7,-1.3,1.0/6h,6,3,0.6,10,,,
10/6/2016 21:00,25.8,24.3,-----,-----,SSE,7.2,1007,0.3,0.0/3h,7,3,0.6,10,,,
10/7/2016 0:00,28,24.4,-----,24.8,ESE,3.6,1009.5,2.5,11.0/24h,6,3,0.6,12,,,
10/7/2016 3:00,30,25.3,-----,-----,SW,7.2,1009.5,0,0.0/3h,7,4,0.6,12,,,
10/7/2016 6:00,30.2,24.7,-----,-----,WSW,18,1007.8,-1.7,0.0/6h,7,4,0.6,12,,,
10/7/2016 9:00,29.3,24.7,-----,-----,SW,3.6,1007.8,0,0.0/3h,7,3,0.6,12,,,
10/7/2016 12:00,29.5,23.2,32,-----,SSW,10.8,1009.9,2.1,0.0/6h,7,3,0.6,12,,,
10/7/2016 15:00,28.1,25.1,-----,-----,SE,7.2,1010.2,0.3,0.1/3h,7,4,0.6,10,,,
10/7/2016 18:00,27.9,24.4,-----,-----,S,3.6,1009.5,-0.7,0.1/6h,7,4,0.6,12,,,
10/7/2016 21:00,27.5,25.3,-----,-----,ESE,3.6,1009.4,-0.1,0.0/3h,8,4,0.6,10,,,
10/8/2016 0:00,27.9,25.4,-----,26.4,SE,3.6,1010.6,1.2,0.1/24h,8,4,0.6,10,,,
10/8/2016 3:00,28.9,24.8,-----,-----,WSW,10.8,1009.9,-0.7,0.0/3h,7,3,0.6,12,,,
10/8/2016 6:00,29.7,25.9,-----,-----,SW,21.6,1008.5,-1.4,0.2/6h,8,4,0.6,12,,,
10/8/2016 9:00,28.6,24.8,-----,-----,WSW,14.4,1008.2,-0.3,0.0/3h,8,4,0.6,10,,,
10/8/2016 12:00,27.4,25.3,30.1,-----,WSW,7.2,1010,1.8,Tr/6h,6,3,0.6,10,,,
10/8/2016 15:00,26.4,24.9,-----,-----,ESE,3.6,1010.6,0.6,1.0/3h,7,4,0.6,10,,,
10/8/2016 18:00,26.5,25.3,-----,-----,CAL,0,1008.5,-2.1,1.0/6h,7,4,0.6,10,,,
10/8/2016 21:00,26.7,25.5,-----,-----,CAL,0,1008.5,0,0.0/3h,5,1,0.6,10,,,
10/9/2016 0:00,28.4,25.5,-----,25.2,SE,3.6,1009.4,0,1.9/24h,5,2,0.6,12,,,
10/9/2016 3:00,30.3,25.6,-----,-----,WSW,14.4,1007.7,0,0.0/3h,8,4,0.6,12,,,
10/9/2016 6:00,30.8,25.2,-----,-----,WSW,14.4,1007.7,-1.7,0.0/6h,7,4,0.6,12,,,
10/9/2016 9:00,29.9,24.8,-----,-----,WSW,14.4,1006.7,0,0.0/3h,7,4,0.6,12,,,
10/9/2016 12:00,28.8,25.3,32,-----,WSW,10.8,1008,1.3,0.0/6h,6,3,0.6,12,,,
10/9/2016 15:00,28.5,25,-----,-----,SSW,3.6,1009.2,1.2,0.0/3h,5,2,0.6,10,,,
10/9/2016 18:00,27.6,24.4,-----,-----,SE,3.6,1007.7,-1.5,0.0/6h,5,2,0.6,10,,,
10/9/2016 21:00,27.3,24.2,-----,-----,SE,7.2,1006.7,-1,0.0/3h,6,3,0.6,10,,,
10/10/2016 0:00,28.4,25.9,-----,26,S,3.6,1010,3.3,0.0/24h,7,4,0.6,12,,,
10/10/2016 3:00,30,25,-----,-----,WSW,7.2,1009.6,0.4,0.0/3h,7,4,0.6,12,,,
10/10/2016 6:00,30.2,26.3,-----,-----,W,7.2,1007.4,-2.2,0.0/6h,7,4,0.6,12,,,
10/10/2016 9:00,30,24.6,-----,-----,SW,7.2,1007.7,0.3,0.0/3h,7,4,0.6,12,,,
10/10/2016 12:00,29.3,24.7,32.5,-----,E,7.2,1008.9,1.2,0.0/6h,7,4,0.6,12,,,
10/10/2016 15:00,25.6,23.6,-----,-----,CAL,0,1010.5,1.6,3.0/3h,8,4,0.6,8,,,
10/10/2016 18:00,25.3,24.5,-----,-----,WSW,14.4,1009.7,-0.8,5.0/6h,8,5,0.6,5,,,
10/10/2016 21:00,24.7,23.9,-----,-----,E,3.6,1007.2,-2.5,51.0/3h,8,4,0.6,10,,,
10/11/2016 0:00,26.6,23.8,-----,23.6,W,3.6,1008.5,1.3,55.8/24h,7,3,0.6,12,,,
10/11/2016 3:00,29.6,25.8,-----,-----,WSW,3.6,1009.1,0.6,0.0/3h,7,3,0.6,12,,,
10/11/2016 6:00,31.2,25.8,-----,-----,WSW,7.2,1006.3,-2.8,0.0/6h,6,3,0.6,12,,,
10/11/2016 9:00,25.7,23.4,-----,-----,E,14.4,1007.6,1.3,0.1/3h,8,4,0.6,8,,,
10/11/2016 12:00,25.3,24.1,32.5,-----,ENE,3.6,1008.9,1.3,1.0/6h,7,3,0.6,10,,,
10/11/2016 15:00,26.3,24.7,-----,-----,ENE,3.6,1009.7,0.8,0.0/3h,7,3,0.6,10,,,
10/11/2016 18:00,26.4,24.5,-----,-----,CAL,0,1008.3,-1.4,0.0/6h,6,2,0.6,10,,,
10/11/2016 21:00,26.6,23.8,-----,-----,ESE,10.8,1007.6,-0.7,0.0/3h,6,2,0.6,10,,,
10/12/2016 0:00,27.7,24.1,-----,24.5,ENE,10.8,1009.1,1.5,1.8/24h,6,2,0.6,12,,,
10/12/2016 3:00,29.2,24.4,-----,-----,WNW,10.8,1009.7,0.6,0.0/3h,7,3,0.6,12,,,
10/12/2016 6:00,28.6,24.9,-----,-----,NNE,10.8,1006.8,-2.9,0.0/6h,7,4,0.6,12,,,
10/12/2016 9:00,26.6,25.3,-----,-----,SW,10.8,1006.9,0.1,20.0/3h,8,4,0.6,10,,,
10/12/2016 12:00,26.6,24.9,33,-----,SW,3.6,1009.5,2.6,20.0/6h,7,3,0.6,10,,,
10/12/2016 15:00,26.9,24.4,-----,-----,CAL,0,1009.7,0.2,0.0/3h,7,3,0.6,10,,,
10/12/2016 18:00,26.6,24.1,-----,-----,WNW,3.6,1007.8,-1.9,0.0/6h,6,3,0.6,10,,,
10/12/2016 21:00,26.1,24,-----,-----,NNE,3.6,1007.6,-0.2,0.0/3h,7,4,0.6,10,,,
10/13/2016 0:00,27.4,23.8,-----,25,W,3.6,1009.6,2,20.2/24h,7,3,0.6,12,,,
10/13/2016 3:00,29.3,25.8,-----,-----,WSW,14.4,1009.3,-0.2,0.0/3h,8,4,0.6,12,,,
10/13/2016 6:00,29.2,26.2,-----,-----,WSW,7.2,1006.6,-2.7,0.0/6h,8,4,0.6,12,,,
10/13/2016 9:00,27.8,24.1,-----,-----,SSE,10.8,1006.7,0.1,0.0/3h,7,4,0.6,12,,,
10/13/2016 12:00,27.5,23.9,30.8,-----,ESE,7.2,1009,2.3,0.0/6h,7,3,0.6,12,,,
10/13/2016 15:00,26.5,24.4,-----,-----,WSW,3.6,1008.8,-0.2,0.0/3h,7,3,0.6,12,,,
10/13/2016 18:00,26.3,24.2,-----,-----,E,3.6,1007.6,-1.2,0.0/6h,7,4,0.6,12,,,
10/13/2016 21:00,25.6,24.1,-----,-----,NE,3.6,1006.7,-0.9,0.0/3h,7,4,0.6,12,,,
10/14/2016 0:00,27.9,23.9,-----,24.7,NNE,7.2,1008,1.3,0.5/24h,7,3,0.6,12,,,
10/14/2016 3:00,29.2,24.4,-----,-----,NW,18,1008.8,0.8,0.0/3h,7,3,0.6,12,,,
10/14/2016 6:00,30.2,24.9,-----,-----,WNW,18,1005.5,-3.3,0.0/6h,7,3,0.6,12,,,
10/14/2016 9:00,29.9,25.5,-----,-----,W,7.2,1005.3,-0.2,0.0/3h,8,4,0.6,10,,,
10/14/2016 12:00,29.2,26.1,32,-----,WSW,10.8,1005.8,0.5,0.5/6h,8,4,0.6,8,,,
10/14/2016 15:00,28.8,24.4,-----,-----,NNE,7.2,1006.6,0.8,0.0/3h,7,4,0.6,10,,,
10/14/2016 18:00,27.6,24.3,-----,-----,N,10.8,1005.6,-1,0.0/6h,7,4,0.6,10,,,
10/14/2016 21:00,27.3,24.2,-----,-----,NNE,7.2,1004.7,-0.9,0.0/3h,7,3,0.6,10,,,
10/15/2016 0:00,27.9,23.8,-----,26,NNE,10.8,1005.7,1,0.5/24h,8,4,0.6,10,,,
10/15/2016 3:00,29.1,24.1,-----,-----,NW,10.8,1005.6,-0.1,0.0/3h,8,4,0.6,12,,,
10/15/2016 6:00,28.9,26.2,-----,-----,NW,10.8,1003,-2.6,Tr/6h,8,4,0.6,10,,,
10/15/2016 9:00,28.1,26.1,-----,-----,NW,7.2,1001.9,-1.1,0.2/3h,8,4,0.6,8,,,
10/15/2016 12:00,27.8,26.6,30,-----,NW,14.4,1001.9,0,3.0/6h,8,4,0.6,8,,,
10/15/2016 15:00,27.9,26.1,-----,-----,W,21.6,1001.1,-0.8,----,8,4,0.6,8,,,
10/15/2016 18:00,27.8,26.4,-----,-----,W,25.2,998.5,-2.6,6.0/6h,8,4,0.6,8,,,
10/15/2016 21:00,27.1,26.4,-----,-----,SW,28.8,997.9,-0.6,4.0/3h,8,4,0.6,8,,,
10/16/2016 0:00,25.4,23.8,-----,25,SSE,14.4,1003.3,5.4,29.0/24h,8,4,0.6,7,,,
10/16/2016 3:00,27.7,24.4,-----,-----,SSE,14.4,1003.7,0.4,1.0/3h,8,4,0.6,12,,,
10/16/2016 6:00,28.6,24.5,-----,-----,S,14.4,1003.1,-0.6,3.0/6h,8,5,0.6,10,,,
10/16/2016 12:00,27.6,24.1,30.1,-----,SSE,7.2,1005.1,1.3,0.0/6h,7,3,0.6,12,,,
10/16/2016 15:00,27.4,24.6,-----,-----,SE,7.2,1006.6,1.5,0.0/3h,7,3,0.6,12,,,
10/16/2016 18:00,27.2,24.5,-----,-----,SE,7.2,1006,-0.6,0.0/6h,7,4,0.6,12,,,
10/16/2016 21:00,27.4,23.9,-----,-----,SE,3.6,1005.9,-0.1,0.0/3h,8,4,0.6,12,,,
10/17/2016 0:00,28.2,23.8,-----,26.2,SSE,7.2,1007.5,1.6,2.5/24h,7,3,0.6,12,,,
10/17/2016 3:00,30.8,25.6,-----,-----,ESE,14.4,1008.1,0.6,0.0/3h,6,3,0.6,12,,,
10/17/2016 6:00,27,24.3,-----,-----,NNE,7.2,1006.8,-1.3,3.0/6h,8,4,0.6,12,,,
10/17/2016 9:00,28,26.4,-----,-----,CAL,0,1005.7,-1.1,3.0/3h,7,4,0.6,12,,,
10/17/2016 12:00,28.2,26.1,33,-----,CAL,0,1008.1,2.4,3.0/6h,6,3,0.6,10,,,
10/17/2016 15:00,27.5,25.3,-----,-----,E,7.2,1008.7,0.6,0.0/3h,6,3,0.6,10,,,
10/17/2016 18:00,27.6,25.2,-----,-----,SW,7.2,1007.8,-0.9,0.0/6h,7,3,0.6,10,,,
10/17/2016 21:00,27.2,25.2,-----,-----,ENE,3.6,1006.9,-0.9,0.0/3h,5,2,0.6,10,,,
10/18/2016 0:00,28.5,25.4,-----,25.9,WSW,3.6,1009,2.1,5.8/24h,4,1,0.6,12,,,
10/18/2016 3:00,31,25.8,-----,-----,WNW,14.4,1009.1,0.1,0.0/3h,5,3,0.6,12,,,
10/18/2016 6:00,32.5,23.5,-----,-----,W,10.8,1006.7,-2.4,0.0/6h,5,3,0.6,12,,,
10/18/2016 9:00,31.2,24.6,-----,-----,SW,14.4,1005.7,-1,0.0/3h,6,3,0.6,12,,,
10/18/2016 12:00,29.2,23.7,33.5,-----,SSW,7.2,1006.9,1.2,0.0/6h,4,2,0.6,12,,,
10/18/2016 15:00,28.7,26.2,-----,-----,SSE,7.2,1007.7,0.8,0.0/3h,6,3,0.6,10,,,
10/18/2016 18:00,27.8,25.4,-----,-----,NNW,3.6,1005.7,-2,0.0/6h,7,4,0.6,10,,,
10/18/2016 21:00,28.2,24.9,-----,-----,NW,10.8,1005.3,-0.4,0.0/3h,6,4,0.6,10,,,
10/19/2016 0:00,28.9,24.8,-----,26,NW,10.8,1005.7,0.4,0.0/24h,7,3,0.6,12,,,
10/19/2016 3:00,30,24.7,-----,-----,W,14.4,1005.3,-0.4,0.0/3h,7,3,0.6,12,,,
10/19/2016 6:00,30.4,24.6,-----,-----,W,14.4,1002.2,-3.1,0.0/6h,8,4,0.6,12,,,
10/19/2016 9:00,29.3,25.5,-----,-----,W,18,999.7,-2.5,0.0/3h,8,4,0.6,12,,,
10/19/2016 12:00,29.2,25,33,-----,W,18,1000.5,0.8,0.0/6h,8,4,0.6,12,,,
10/19/2016 15:00,29.2,25.3,-----,-----,WSW,21.6,1000.1,-0.4,0.0/3h,8,4,0.6,10,,,
10/19/2016 18:00,28.6,26,-----,-----,WSW,28.8,999.3,-0.8,0.1/6h,8,5,0.6,10,,,
10/20/2016 0:00,28.2,24.9,-----,27.2,SSW,18,1002.3,2,0.1/24h,7,3,0.6,12,,,
10/20/2016 3:00,29.6,25.4,-----,-----,SSW,25.2,1003.9,1.6,0.0/3h,7,4,0.6,12,,,
10/20/2016 6:00,30.2,25.2,-----,-----,SW,32.4,1002.9,-1,0.0/6h,7,4,0.6,12,,,
10/20/2016 9:00,28.9,25.1,-----,-----,SSW,18,1003.7,-0.8,0.0/3h,8,4,0.6,12,,,
10/20/2016 12:00,28.2,24.9,31.5,-----,SSW,14.4,1006.2,2.5,0.0/6h,5,2,0.6,12,,,
10/20/2016 15:00,27.9,24.6,-----,-----,WSW,10.8,1000.7,0.7,0.0/3h,5,2,0.6,10,,,
10/20/2016 18:00,28.1,24.2,-----,-----,SSE,3.6,1006.7,0.2,0.0/6h,7,2,0.6,10,,,
10/20/2016 21:00,27.5,25.5,-----,-----,CAL,0,1006.3,-0.4,0.0/3h,4,1,0.6,10,,,
10/21/2016 0:00,29.1,25,-----,26.4,ESE,7.2,1008.7,2.4,0.0/24h,6,2,0.6,12,,,
10/21/2016 3:00,31.4,24.5,-----,-----,ESE,18,1009.5,0.8,0.0/3h,6,2,0.6,12,,,
10/21/2016 6:00,30.2,26.3,-----,-----,SW,18,1006.8,-2.7,0.0/6h,7,4,0.6,12,,,
10/21/2016 9:00,28.6,25.2,-----,-----,SSW,10.8,1007.7,0.9,2.0/3h,7,4,0.6,12,,,
10/21/2016 12:00,28.4,24.8,32,-----,CAL,0,1009.2,1.5,2.0/6h,7,3,0.6,12,,,
10/21/2016 15:00,28.6,24.9,-----,-----,SE,10.8,1009.7,0.5,0.0/3h,4,2,0.6,10,,,
10/21/2016 18:00,28.1,24.7,-----,-----,SSE,10.8,1009,-0.7,0.0/6h,4,2,0.6,10,,,
10/21/2016 21:00,27.7,24.1,-----,-----,ESE,3.6,1009.5,0.5,0.0/3h,5,2,0.6,10,,,
10/22/2016 0:00,30.3,23.9,-----,26,SE,3.6,1010.3,0.8,1.5/24h,4,2,0.6,12,,,
10/22/2016 3:00,33.2,23.2,-----,-----,SE,3.6,1009.4,-0.9,0.0/3h,5,3,0.6,12,,,
10/22/2016 6:00,33.5,22.1,-----,-----,SSE,14.4,1007.6,-1.8,0.0/6h,5,3,0.6,12,,,
10/22/2016 9:00,32.1,22.6,-----,-----,SSE,14.4,1007.8,0.2,0.0/3h,6,3,0.6,12,,,
10/22/2016 12:00,29.9,25.7,34.6,-----,SSE,7.2,1008.9,1.1,0.0/6h,6,3,0.6,12,,,
10/22/2016 15:00,29.1,24.6,-----,-----,SE,3.6,1009.7,0.8,0.0/3h,7,3,0.6,12,,,
10/22/2016 18:00,28.9,24.4,-----,-----,E,3.6,1009,-0.7,0.0/6h,7,4,0.6,12,,,
10/22/2016 21:00,28.3,25.1,-----,-----,E,3.6,1009.1,0.1,0.0/3h,7,4,0.6,12,,,
10/23/2016 0:00,28.3,25,-----,26.6,NW,3.6,1010.1,1,0.0/24h,6,3,0.6,12,,,
10/23/2016 3:00,30.1,25,-----,-----,WNW,10.8,1009.6,-0.5,0.0/3h,6,3,0.6,12,,,
10/23/2016 6:00,32.7,25,-----,-----,NW,10.8,1007,-2.6,0.0/6h,5,2,0.6,12,,,
10/23/2016 9:00,30.7,25.2,-----,-----,NNE,7.2,1007.3,0.3,0.0/3h,4,2,0.6,12,,,
10/23/2016 12:00,30.1,24.7,34.5,-----,SSE,3.6,1008.8,1.5,0.0/6h,4,2,0.6,12,,,
10/23/2016 15:00,29.1,24.5,-----,-----,ESE,3.6,1009.6,0.8,0.0/3h,5,2,0.6,10,,,
10/23/2016 18:00,28.4,24.3,-----,-----,ESE,3.6,1008.7,-0.9,0.0/6h,4,2,0.6,10,,,
10/23/2016 21:00,27.8,24.1,-----,-----,E,3.6,1009,0.3,0.0/3h,5,2,0.6,10,,,
10/24/2016 0:00,29.3,24.6,-----,26.5,S,7.2,1010.6,1.6,0.0/24h,6,2,0.6,12,,,
10/24/2016 3:00,30,26.1,-----,-----,W,10.8,1010.7,0.1,0.0/3h,6,3,0.6,12,,,
10/24/2016 6:00,31.6,24.5,-----,-----,SW,3.6,1007.5,-3.2,0.0/6h,7,3,0.6,12,,,
10/24/2016 9:00,29.8,25.6,-----,-----,SSW,3.6,1007.8,0.3,2.0/3h,8,4,0.6,12,,,
10/24/2016 12:00,29.3,23,33,-----,ESE,3.6,1009.5,1.7,0.0/6h,6,2,0.6,12,,,
10/24/2016 15:00,28.3,22.5,-----,-----,SE,7.2,1010,0.5,0.0/3h,3,1,0.6,10,,,
10/24/2016 18:00,27.3,23,-----,-----,NNE,3.6,1009.7,-0.3,0.0/6h,4,2,0.6,10,,,
10/24/2016 21:00,26.5,23.1,-----,-----,NNE,3.6,1009.7,0,0.0/3h,3,1,0.6,10,,,
10/25/2016 0:00,28.5,22.4,-----,25.5,ESE,7.2,1011.6,1.9,2.0/24h,4,1,0.6,12,,,
10/25/2016 3:00,31,24.4,-----,-----,W,14.4,1011.5,0.1,0.0/3h,4,2,0.6,12,,,
10/25/2016 6:00,33.5,24.4,-----,-----,SW,10.8,1008.6,-3.4,0.0/6h,4,2,0.6,12,,,
10/25/2016 9:00,32.2,22.2,-----,-----,W,3.6,1008.2,0.4,0.0/3h,6,3,0.6,12,,,
10/25/2016 12:00,30.3,19.3,34,-----,NE,3.6,1010.2,2,0.0/6h,6,3,0.6,12,,,
10/25/2016 15:00,29.5,20.7,-----,-----,ESE,7.2,1011.2,1,0.0/3h,5,2,0.6,12,,,
10/25/2016 18:00,28.9,21.9,-----,-----,SSW,3.6,1010.8,-0.4,0.0/6h,7,3,0.6,12,,,
10/25/2016 21:00,27.3,22.4,-----,-----,CAL,0,1010.9,0.1,0.0/3h,7,3,0.6,12,,,
10/26/2016 0:00,27.2,24,-----,26,NE,3.6,1013.5,2.6,0.1/24h,7,4,0.6,10,,,
10/26/2016 3:00,29.9,25,-----,-----,NNE,10.8,1013.4,0.1,0.0/3h,7,3,0.6,12,,,
10/26/2016 6:00,29,24.2,-----,-----,N,14.4,1008.5,-4.9,0.0/6h,8,4,0.6,12,,,
10/26/2016 9:00,29.7,23,-----,-----,NE,10.8,1010.3,1.8,0.0/3h,6,2,0.6,12,,,
10/26/2016 12:00,28.8,23.2,34,-----,NE,7.2,1012.3,2,0.0/6h,5,2,0.6,12,,,
10/26/2016 15:00,28.1,23.1,-----,-----,ENE,3.6,1012.9,0.6,0.0/3h,5,2,0.6,10,,,
10/26/2016 18:00,27.6,23.9,-----,-----,NW,3.6,1012.2,0.1,0.0/6h,2,2,0.6,12,,,
10/26/2016 21:00,27.1,23.5,-----,-----,CAL,0,1011.7,-0.5,0.0/3h,2,2,0.6,12,,,
10/27/2016 0:00,28.6,24.2,-----,26.2,NNE,7.2,1013.7,2,0.0/24h,6,2,0.6,12,,,
10/27/2016 3:00,30.6,24,-----,-----,WNW,14.4,1013.7,0,0.0/3h,6,3,0.6,12,,,
10/27/2016 6:00,31,23.8,-----,-----,SW,10.8,1011,-2.7,0.0/6h,6,3,0.6,12,,,
10/27/2016 9:00,30.6,25.5,-----,-----,NNW,10.8,1009.7,-1.3,0.0/3h,7,4,0.6,12,,,
10/27/2016 12:00,29.1,24.9,33,-----,ENE,14.4,1011.6,1.9,0.0/6h,6,3,0.6,12,,,
10/27/2016 15:00,28.7,24.6,-----,-----,CAL,0,1011.7,0.1,0.0/3h,5,2,0.6,10,,,
10/27/2016 18:00,28.5,25.1,-----,-----,SW,7.2,1010.7,-1,0.0/6h,6,3,0.6,10,,,
10/27/2016 21:00,28.2,24.4,-----,-----,NE,7.2,1010.5,-0.2,0.0/3h,4,2,0.6,10,,,
10/28/2016 0:00,28.7,23.8,-----,26.8,NE,7.2,1012,1.5,0.0/24h,5,2,0.6,12,,,
10/28/2016 3:00,31.2,25.8,-----,-----,NE,10.8,1011.5,-0.5,0.0/3h,6,3,0.6,12,,,
10/28/2016 6:00,31.7,25.6,-----,-----,SSW,10.8,1008.3,-3.2,0.0/6h,6,3,0.6,12,,,
10/28/2016 9:00,31.7,24.1,-----,-----,NE,10.8,1008.6,0.3,0.0/3h,7,4,0.6,12,,,
10/28/2016 12:00,29.8,23.8,34.5,-----,ENE,7.2,1010.7,2.1,0.0/6h,5,2,0.6,12,,,
10/28/2016 15:00,27.8,25.7,-----,-----,NNE,3.6,1010.7,0,Tr/3h,6,3,0.6,10,,,
10/28/2016 18:00,27,24.3,-----,-----,NNE,10.8,1009.7,-1,0.5/6h,4,2,0.6,10,,,
10/28/2016 21:00,26.4,24.7,-----,-----,NNE,7.2,1009.9,0.2,0.5/3h,6,3,0.6,10,,,
10/29/2016 0:00,27.8,25.2,-----,25.2,E,7.2,1011.5,1.6,1.0/24h,7,4,0.6,12,,,
10/29/2016 3:00,30.6,25,-----,-----,WNW,14.4,1011.2,-0.3,0.0/3h,5,2,0.6,12,,,
10/29/2016 6:00,34.1,22,-----,-----,E,21.6,1008.7,-2.5,0.0/6h,5,2,0.6,12,,,
10/29/2016 9:00,31.5,22.4,-----,-----,ENE,14.4,1008.8,-0.1,0.0/3h,4,1,0.6,12,,,
10/29/2016 12:00,29.6,23.4,34.4,-----,NNE,7.2,1010.9,2.1,0.0/6h,2,2,0.6,12,,,
10/29/2016 15:00,28.6,23.8,-----,-----,NE,7.2,1008.8,1.8,0.0/3h,2,2,0.6,12,,,
10/29/2016 18:00,27.3,23,-----,-----,NE,7.2,1010.5,1.5,0.0/6h,1,1,0.6,12,,,
10/29/2016 21:00,26.3,23.9,-----,-----,NE,7.2,1010.5,1.5,0.0/3h,1,1,0.6,12,,,
10/30/2016 0:00,29,24,-----,25.9,NE,7.2,1012.7,1.6,0.0/24h,5,1,0.6,12,,,
10/30/2016 3:00,32.7,23.7,-----,-----,E,10.8,1011.9,-0.8,0.0/3h,6,2,0.6,12,,,
10/30/2016 6:00,32.1,25.3,-----,-----,WSW,10.8,1009.5,-2.4,0.0/6h,7,3,0.6,12,,,
10/30/2016 9:00,31.5,24.5,-----,-----,NNE,7.2,1009.7,0.2,0.0/3h,7,3,0.6,12,,,
10/30/2016 12:00,29.4,24,33.8,-----,NNE,10.8,1011.6,1.9,0.0/6h,4,2,0.6,12,,,
10/30/2016 15:00,28.5,24,-----,-----,NNE,7.2,1012.1,0.5,0.0/3h,2,2,0.6,10,,,
10/30/2016 18:00,27.8,24.1,-----,-----,NNW,3.6,1010.9,-1.2,0.0/6h,2,2,0.6,10,,,
10/30/2016 21:00,27.1,24.3,-----,-----,NNW,3.6,1010.5,-0.4,0.0/3h,2,2,0.6,10,,,
10/31/2016 0:00,28.9,23.4,-----,25.8,NNE,7.2,1012.3,1.8,0.0/24h,3,1,0.6,12,,,
10/31/2016 3:00,29.9,24.8,-----,-----,NW,10.8,1011.6,-0.7,0.0/3h,7,3,0.6,12,,,
10/31/2016 6:00,30.3,26.6,-----,-----,SW,10.8,1009.4,-2.2,0.0/6h,7,4,0.6,12,,,
10/31/2016 9:00,31,22.4,-----,-----,NNE,10.8,1009.6,0.2,0.0/3h,7,4,0.6,12,,,
10/31/2016 12:00,29.3,22.2,34,-----,N,7.2,1011.7,2.1,0.0/6h,6,3,0.6,12,,,
10/31/2016 15:00,28.1,23.4,-----,-----,N,7.2,1011.5,-0.2,0.0/3h,4,2,0.6,10,,,
10/31/2016 18:00,26.2,24.5,-----,-----,NNE,7.2,1009.9,-1.6,----,6,3,0.6,10,,,
10/31/2016 21:00,25.9,25.2,-----,-----,SSE,14.4,1010.7,0.8,0.5/3h,8,4,0.6,10,,,
11/1/2016 0:00,25.5,23.8,-----,24.2,CAL,0,1011.3,0.6,3.0/24h,8,4,0.6,12,,,
11/1/2016 3:00,29.3,26.2,-----,-----,NE,7.2,1010.3,-1,1.0/3h,6,2,0.6,12,,,
11/1/2016 6:00,30.7,24.9,-----,-----,ESE,14.4,1007.8,-2.5,1.0/6h,7,3,0.6,12,,,
11/1/2016 9:00,30.7,24.9,-----,-----,ESE,14.4,1007.8,-2.5,1.0/6h,7,3,0.6,12,,,
11/1/2016 12:00,28.5,26.6,31.7,-----,E,7.2,1009.3,1.5,0.0/6h,5,2,0.6,12,,,
11/1/2016 15:00,26,23.6,-----,-----,NNE,10.8,1009.9,0.6,0.0/3h,7,3,0.6,10,,,
